old,descrizione,predicted_label
AI,"ECoN aims at studying and developing protocols of entanglement and nonlocality production,
characterization, quantification and activation in complex quantum networks (QNs), as well as
optimization strategies for their purification, distillation, routing, and distribution. It will investigate long-distance entanglement (LDE) preparation and detection in various instances of complex QNs, including: modular arrays of interlinked symmetry-protected topological chains and ladders, each featuring entangled edge modes; homogeneous and inhomogeneous arrays of quantum optical resonators driven by common entangling nonclassical fields; and linked stacks of surface (boundary) spins in homogeneous and inhomogeneous spin QNs. In parallel, ECoN will investigate the possibility of introducing: robust protocols for the generation of end-to-end entanglement at distance-independent rates in a complex QN; optimized schemes for its distribution across the network as a function of realistic network parameters such as entanglement routing probabilities, quantum memory characteristics, and gate fidelities; and protocols for entanglement purification in realistic conditions of noisy gates, depolarizing channels, and finite memory
storage times.",non_ai
AI,"Il Progetto prevede lo svolgimento di attività di design e realizzazione di un sistema informatico intelligente in grado di analizzare informazioni anamnestiche e dati provenienti da analisi biologiche, correlandoli, dando dei responsi automatizzati circa la probabile positività o negatività rispetto alla presenza di una patologia, quali per esempio malattie infettive e tumori. Ciò sarà reso possibile partendo da una innovativa attività, basata su avanzati approcci di analisi proteomica, condotta dall’INBB, attraverso i quali si prevede la rilevazione ultrasensibile e rapida di biomarcatori proteici (ad esempio antigeni di virus, tumorali o di altri stati patologici) e quindi della possibile presenza di una patologia, mediante l’analisi di matrici biologiche complesse sia liquide che solide (come ad esempio sangue, fluidi biologici e diversi tipi di tessuti), prima ancora, ad esempio, che il tumore sia rilevabile visivamente dalle attuali tecniche diagnostiche per immagine (PET, Rx, NMR, ecc.) o tramite biopsie tradizionali. A tal fine si prevede il ricorso alla spettroscopia Raman, in particolare al SERS, investigando campioni biologici predisposti su supporti nanostrutturati, appositamente funzionalizzati per amplificare il segnale.",ai
AI,"raise_2023_024_A-ISolE
- Artificial Intellingence Solutions for Electrical Distribution systems",ai
AI,INNOMAN: nuovi modelli AI per la analisi di informazioni e dati correlati ai processi di innovazione tecnologica nelle imprese manifatturiere ed ad alta tecnologia,ai
AI,"Il progetto nasce dall’esigenza di un settore specifico delle tecnologie marittime, ovvero quello delle operazioni sulle aree di mare o di costa e delle infrastrutture in essi presenti, per scopi di ispezione, monitoraggio o logistiche. Obiettivo del progetto è studiare i sistemi e gli apparati utili per qualsiasi mezzo marino dotato di una propulsione, a motore o a vela, ad effettuare i servizi sopra citati, in maniera autonoma sfruttando il mix tecnologico marino e aereo. Rispetto allo stato dell’arte delle tecnologie disponibili, sono pochissime le esperienze documentate di tali tipi di dispositivi, ovvero un mezzo marino a navigazione autonoma dalla quale possono decollare e appontare dei droni aerei. L’originalità della presente proposta è da ricercare nel concetto di “piattaforma navalizzabile”, ovvero del kit capace di adattarsi ad un range di mezzi marini, che integra al suo interno tutti i moduli necessari per la gestione di uno o più velivoli aerei.",ai
AI,"La proposta MTCOM mira a sperimentare un sistema di controllo e posizionamento di imbarcazioni autonome per il porto del futuro. Droni di superficie dotati di sensori e navigazione autonoma saranno coordinati da una rete privata 5G per il controllo delle operazioni portuali e per il contrasto all'inquinamento marino. La soluzione integrerà tecnologie avanzate, dimostrando le potenzialità di un sistema autonomo di gestione delle operazioni portuali e di salvaguardia dell?ambiente marino.",ai
AI,"MLOPS - MACHINE
LEARNING OPERATIONS SOLUZIONE STATO
DELLARTE PER LA GESTIONE DEL TRAINING
CONTINUO, DEL MONITORAGGIO DEI MODELLI,
DEI PROCESSI DI SVILUPPO E VALIDAZIONE DEI
MODELLI STESSI, E DEL DEPLOY E DELLA
GOVERNANCE DEI SISTEMI BASATI SU MACHINE
LEARNING",ai
AI,"integrazione sinergica di macchinari tecnologicamente avanzati e software
all`avanguardia, in grado di interagire con sistemi di ultima generazione come l`Intelligenza
Artificiale (AI), l`Internet delle Cose (IoT) e l`Automazione dei Processi Robotici (RPA)",ai
AI,INNOMAN: nuovi modelli AI per la analisi di informazioni e dati correlati ai processi di innovazione tecnologica nelle imprese manifatturiere ed ad alta tecnologia,ai
AI,Dispositivo e metodo per la gestione autonoma di un drone,non_ai
AI,Formazione Continua in Azienda: ALMA TECNO-LA CULTURA DELLA SICUREZZA PER LA PREVENZIONE DEI RISCHI DI INCIDENTI E MOLESTIE ANCHE CON INTRODUZIONE DELLINTELLIGENZA ARTIFICALE,non_ai
AI,"Il progetto ROSSANA? coordinato dalla startup di CyberSecurity as a Service Cyberangels, unisce 4 PMI biomediche liguri, l'IRCCS Istituto Giannina Gaslini e il leader internazionale ESAOTE con il supporto esterno del network Casa della Salute per creare e validare una piattaforma integrata di Edge Computing, AI e blockchain per monitorare, migliorare e certificare la CyberSecurity di apparati biomedicali e algoritmi AI in sanità, in conformità con le nuove direttive comunitarie NIS2 e EU AI ACT.",ai
AI,"La proposta MTCOM mira a sperimentare un sistema di controllo e posizionamento di imbarcazioni autonome per il porto del futuro. Droni di superficie dotati di sensori e navigazione autonoma saranno coordinati da una rete privata 5G per il controllo delle operazioni portuali e per il contrasto all'inquinamento marino. La soluzione integrerà tecnologie avanzate, dimostrando le potenzialità di un sistema autonomo di gestione delle operazioni portuali e di salvaguardia dell?ambiente marino.",ai
AI,Unità di consegna idrogeno autonoma e intelligente,non_ai
AI,"Il progetto nasce dall’esigenza di un settore specifico delle tecnologie marittime, ovvero quello delle operazioni sulle aree di mare o di costa e delle infrastrutture in essi presenti, per scopi di ispezione, monitoraggio o logistiche. Obiettivo del progetto è studiare i sistemi e gli apparati utili per qualsiasi mezzo marino dotato di una propulsione, a motore o a vela, ad effettuare i servizi sopra citati, in maniera autonoma sfruttando il mix tecnologico marino e aereo. Rispetto allo stato dell’arte delle tecnologie disponibili, sono pochissime le esperienze documentate di tali tipi di dispositivi, ovvero un mezzo marino a navigazione autonoma dalla quale possono decollare e appontare dei droni aerei. L’originalità della presente proposta è da ricercare nel concetto di “piattaforma navalizzabile”, ovvero del kit capace di adattarsi ad un range di mezzi marini, che integra al suo interno tutti i moduli necessari per la gestione di uno o più velivoli aerei.",ai
AI,"Arboviruses such as Chikungunya virus (CHIKV), dengue virus (DENV), West Nile virus (WNV) and Zika
virus (ZIKV) pose a global health threat and have spread in Europe due to climate change, immigration and
trade. Their persistence in human and non-human hosts has an impact on transmission dynamics and
complicates containment efforts. ZIKV, which is associated with congenital microcephaly, persists in various
human cells, crosses the blood-placental barrier and lingers in semen, leading to sexual transmission. The
mosquito-borne CHIKV, DENV and WNV occasionally persist in tissues in the post-acute phase. Tick-borne
encephalitis virus and Toscana virus also show persistence in humans, associated with chronic and worsening
disease. The mechanisms of persistence of arboviruses in humans, which are critical for viral evolution,
disease dynamics and public health, are poorly defined. GENESIS aims to comprehensively investigate the
molecular mechanisms of arbovirus replication and persistence and their interactions with the host and to
identify therapeutic targets.",non_ai
AI,"Wine and More nasce per offrire servizi di accoglienza nel Monferrato, con la gestione di agriturismi e camere. Il business turistico ha mostrato da subito la necessità di fornire alla clientela nuovi servizi e prodotti che completassero l offerta. Con tali motivazioni, e in virtù delle conoscenze e del knowhow interni, sono state condotte attività di ricerca e sviluppo relative a nuovi dispositivi, con diverse funzioni. Sono stati sviluppati dispositivi per il supporto alla fruizione turistica dei luoghi, con sistemi GPS che guidassero i clienti negli itinerari e, successivamente, nuovi sistemi dedicati alle ebike.I dispositivi sviluppati, da una iniziale destinazione di promozione e supporto alle attività turistiche, sono diventati nuovi prodotti altamente tecnologici commercializzati su altri mercati. Oggi WineMore intende mettere ulteriormente a frutto le conoscenze ed esperienze acquisite con il presente progetto che consiste nella ideazione di nuovi prodotti destinati alle autovetture. Si intende applicare le conoscenze in ambito di geolocalizzazione e elettronica sviluppate negli anni per lo sviluppo di sistemi innovativi destinati al motorsport; le evoluzioni potranno avere ulteriori applicazioni nell ambito della guida sostenibile e autonoma.",non_ai
AI,Soluzioni avanzate basate su AI per equipaggiamento di macchine operatrici (off-highway) ad alimentazione elettrica ed a guida assistita,ai
AI,"Il Programma di Investimento (PI) che viene qui proposto da NATURA srl, si riferisce alla realizzazione di una soluzione innovativa e sostenibile di automazione autonoma (autonomica) dei processi analitici nell’ambito della determinazione della qualit&#224; delle acque oggetto di interesse (potabili, reflue, industriali, agricole, ecc.), e al rafforzamento delle attrezzature a servizio delle attivit&#224; di campionamento e analisi di laboratorio. Completano il programma le infrastrutture (civili ed impiantistiche) a servizio delle nuove apparecchiature.
Con detto programma NATURA intende sviluppare per s&#233; una soluzione sostenibile e decisiva (“dirompente”) nell’ottica della multi-transizione, realizzando un primo laboratorio di analisi, specializzato nella determinazione della qualit&#224; delle acque, completamente automatico e autonomo (autonomico).",non_ai
AI,"¿La ditta intende ristrutturare un edificio acquistato lo scorso anno e precedentemente sede di un'attività
manifatturiera, per installare un impianto composto da elettrolizzatori per la produzione di idrogeno e un impianto fotovoltaico addizionale di potenza
nominale pari a 2 MW comprensivo di accumulo. L'impianto di produzione idrogeno avrà una potenza
nominale di 1MW. ¿¿¿ ¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿
¿¿¿¿¿¿¿¿¿¿¿¿ ¿¿¿¿ ¿¿¿¿¿¿¿¿¿ ¿¿¿¿¿¿ ¿¿¿¿¿¿¿¿¿ ¿¿¿ ¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿ ¿¿¿¿ ¿¿¿¿¿¿ ¿¿¿ ¿¿¿¿¿ ¿¿ ¿¿¿¿¿¿¿¿ ¿¿¿¿¿¿¿¿¿¿¿¿¿ ¿¿¿
¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿
¿¿¿¿¿ ¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿",non_ai
AI,"CYbersecure Block-chain based in-vehicle cOmmunications towaRd post quantum cryptoGraphy-  Il progetto CYBORG, in continuità e in estensione del progetto SHINE-ON (Secured HIgh accuracy localizatioN Equipment for automotive applicatioNs) si propone di realizzare una architettura di protezione passiva da attacchi cyber in ambiente intra-veicolare con funzioni di autenticazione di dati a rilevanza forense basate su blockchain per implementare in maniera robusta ed accurata la funzione di localizzazione del veicolo, indispensabile per la guida connessa ed autonoma che deve essere fail-operational and cyber-secure.",non_ai
AI,SMART FOOD BOX - APPLICARE LINTELLIGENZA ARTIFICIALE AD UN DISPOSITIVO SENSORISTICO PER LA PREVENZIONE DEGLI SPRECHI ALIMENTARI,ai
AI,"Il progetto SIREN ha l’obiettivo di realizzare un prototipo finalizzato allo sviluppo, al testing e alla validazione di un ecosistema integrato che si avvale di piattaforme COTS per il training di modelli di ML e di acceleratori multi-vendor RISC-V ottimizzati per attività di inferenza, dotati di tecnologie per operare attraverso “in-memory computing” e tecnologie “controlled dataflow“.
Il prototipo sarà installato presso il Laboratorio HWS dello Spoke 1 di ICSC presso la sede di Bologna e reso accessibile alla comunità afferente al Centro Nazionale (ICSC) e a utenti industriali.
SIREN realizzerà un prototipo integrato ed ottimizzata per attività di training e inferenza che permetterà di valutare le prestazioni, le caratteristiche funzionali e i campi di applicabilità di acceleratori di diversi vendors ma basati sull’ISA RISC-V e dispositivi FPGA.
inferenza multi-vendor e multi-acceleratore su larga scala unitamente al raggiungimento di ridotti consumi energetici e pertanto una elevata efficienza energetica. L’obiettivo prestazionale di SIREN è raggiungere sugli acceleratori di inferenza utilizzati in questo progetto una significativa percentuale del valore di picco sull’Inference Benchmark MLPerf™ mantenendo una efficienza energetica pari o superiore a 15 TOPS/W.",ai
AI,"Il progetto ha lo scopo di combinare, in un unico ed innovativo dispositivo medico
portatile, l'approccio strutturale dello screening ecografico per il rilevamento delle alterazioni vascolari con
l'approccio funzionale basato su modelli matematici per l'analisi della forma d'onda pressoria per una migliore
valutazione del rischio cardiovascolare",non_ai
AI,"Il progetto AUDACITY ambisce a sviluppare un sistema di Guida Navigazione e Controllo (GNC) adatto per veicoli di superficie e il sistema di comando e controllo (C2C) che renda disponibile attraverso un'interfaccia uomo-macchina (Human Machine Interface / HMI) tutte le funzionalità di navigazione autonoma del veicolo, un sistema integrato di raccolta dati e possibilità di controllo remoto da parte di operatore. Un veicolo dotato del sistema AUDACITY potrà essere equipaggiato con sistemi di misura di dati cinematici fisici quali accelerazioni, velocità angolari (Inertial Measurement Units / IMU), giroscopi a fibra ottica (FOG), sistemi di riferimento per il posizionamento come ricevitori (Real Time / RT-) Global Positioning System (GPS/GNSS-RTK), e sottosistemi dedicati all'attuazione dei vari effettori (thruster, timoni etc.). Inoltre il sistema AUDACITY potrà essere equipaggiato con addizionali sensori atti alla raccolta dati e la caratterizzazione dell'ambiente circostante (misuratori di altezza d'onda) e di sistemi di raccolta dati strutturali (celle carico, trasduttori di pressione o similari).",non_ai
AI,"Progetto dal titolo ""ICARO-Intelligenza Conversazionale per Applicazioni Robotiche per una Fabbrica Circolare e Sostenibile"" finanziato nell'ambito de PE MICS",non_ai
AI,Artificial Intellingence Solutions for Electrical Distribution systems - IESolutions Soluzioni Intelligenti per l’Energia srl,ai
AI,"Il progetto OASIS fa leva sulle tecnologie di monitoraggio sottomarino Internet of Underwater Things
sviluppate da WSENSE e si propone di estendere le sue attuali capacità con l’obiettivo di fornire un sistema
completo per l’osservazione autonoma di ambienti sottomarini, facile da dispiegare, in grado di funzionare
autonomamente per diversi mesi e di catturare parametri chimico-fisici, video e audio.",non_ai
AI,"La proposta MTCOM mira a sperimentare un sistema di controllo e posizionamento di imbarcazioni autonome per il porto del futuro. Droni di superficie dotati di sensori e navigazione autonoma saranno coordinati da una rete privata 5G per il controllo delle operazioni portuali e per il contrasto all'inquinamento marino. La soluzione integrerà tecnologie avanzate, dimostrando le potenzialità di un sistema autonomo di gestione delle operazioni portuali e di salvaguardia dell?ambiente marino.",ai
AI,"WELLCAST È UN PROGETTO CHE HA PER OBIETTIVO LA GENERAZIONE DI UN ALGORITMO INTELLIGENTE A SUPPORTO DELLA PROPOSIZIONE DI OFFERTE RELATIVE ALLE PROCEDURE TIPICHE DEL WELFARE AZIENDALE. IN PARTICOLARE, WELLCAST SI OCCUPA DI DUE TIPI DI ATTIVITÀ:
OR1 – GENERAZIONE DI ALGORITMI DI PROFILAZIONE UTENTE. IN DETTAGLIO IL SISTEMA PROTOTIPALE OPERERÀ QUALE INTELLIGENT PROPOSING SYSTEM. A TAL RIGUARDO È NECESSARIO IMPLEMENTARE UN ALGORITMO INTELLIGENTE DI PROFILING DEGLI UTENTI FINALI DEL SISTEMA DI WELFARE AZIENDALE. TALE ATTIVITÀ SARÀ IMPLEMENTATA MEDIANTE TECNICHE DI ANALISI COMPORTAMENTALE IN RELAZIONE AD ANNUNCI E PROPOSTE RESE SEMPRE PIÙ CUSTOMIZZATE.
OR2 – IMPLEMENTAZIONE DI UN ALGORITMO INTELLIGENTE BASATO SULL’ARCHITETTURA MULTI AGENT SYSTEM E PIÙ IN DETTAGLIO SULLE ARCHITETTURE DELLE AGENZIE COMPETITIVE DI TIPO AUCTION BIDDING. IN ALTRI TERMINI IL SISTEMA SI BASERÀ SULL’IMPLEMENTAZIONE DI UNA SERIE DI AGENTI SOFTWARE RAPPRESENTATIVI DEI SERVIZI DI WELFARE PROPOSTI ALL’UTENZA, CHE SARANNO IN COMPETIZIONE DINAMICA TRA LORO PER POTER ESSERE ESPOSTI IN MODO OTTIMIZZATO ALLE APPLICAZIONI DI CONSULTAZIONE DEGLI UTENTI FINALI.",ai
AI,"IL PROGETTO PREVEDE L’INTEGRAZIONE DI MODELLI DI AI NEI PROCESSI DIGITALI ALLA BASE DEL PORTALE DI INFORMAZIONE SULLE STRATEGIE FINANZIARIE PER LA CRESCITA ECONOMICA, CORE BUSINESS DELLA SOCIETÀ. L’OBIETTIVO È MIGLIORARE ED AUMENTARE I PROCESSI DI CRAWLING, SCRAPING E CLASSIFICAZIONE DEI CONTENUTI, FORNIRE AGLI UTENTI LA POSSIBILITÀ DI EFFETTUARE UNA RICERCA SEMANTICA, DI AVERE INFORMAZIONI CORRELATE AI LORO INTERESSI, DI AVERE RAPPRESENTAZIONI GRAFICHE TRA LE ENTITÀ RILEVATE NEI DOCUMENTI IN CONSULTAZIONE, NONCHÉ UN ASSISTENTE DIGITALE PER FACILITARE L’ACCESSO A TUTTI I CONTENUTI CURATI: NEWS, ARTICOLI, AGEVOLAZIONI ETC.L’AI SARÀ INTEGRATA ANCHE IN NUOVE FUNZIONI DI NETWORKING DIGITALE PER FAVORIRE LA CREAZIONE DI RELAZIONI TRA GLI UTENTI NEI LORO AMBITI DI OPERATIVITÀ E SVILUPPARE PARTENARIATI E PROGETTI COMUNI. AVRÀ INOLTRE COMPITI DI CONTROLLO SULLA QUALITÀ E PERTINENZA DEI CONTENUTI AGGIUNTI DAGLI UTENTI (POST).L’IM AVRÀ IL COMPITO DI ANALIZZARE LE COMPONENTI SOFTWARE E HARDWARE, GLI ATTUALI PROCESSI LAVORATIVI E DIGITALI, I COMPORTAMENTI E LE ESIGENZE DELL’UTENZA AL FINE DI RAGGIUNGERE GLI OBIETTIVI DESCRITTI, QUINDI INDIVIDUARE E TESTARE I MODELLI AI PIÙ ADATTI E PROGETTARE LA LORO INTEGRAZIONE NELLA PIATTAFORMA IN COORDINAMENTO CON IL TEAM DI SVILUPPATORI DELLA SOCIETÀ.",ai
AI,Sviluppo di un VeiColo autonomo e un sistEma di sensoRi connEssi ad una costellazione di picosatelliti per applicazioni in agRicoltura di prEcisione,non_ai
AI,"Realizzazione di un sistema software per l'analisi delle competenze,
l'orientamento e job placement dei job seeker. Sviluppo di una
piattaforma modulare basata su AI e Blockchain. Partner ITLogiX con
una quota del 87% e MIRIUM con una quota del 13%.",ai
AI,"The proposal aims to deepen understanding of microbiota-vector interactions in phenomena related to i) environmental adaptation, ii) Insecticide resistance and iii) vectorial capacity of mosquitoes and iv) to fill the gap in  current knowledge of the sand fly microbiota. Both are vectors of several pathogenic viruses (Dengue, Chikungunya,  Zika, West Nile, Usutu). Global warming, extreme weather events and urbanization are favouring the spread of  invasive mosquito species such as us Aedes albopictus, Aedes koreicus and Aedes japonicus. Resistance to synthetic 
pyrethroids has recently been reported in Ae. albopictus populations across southern Europe. 
Vector microbiota likely influence multiple aspects of host biology, including vector competence, insecticide resistance and thermal adaptation; stable bacterial symbiosis is being used as an innovative mosquito control tool.",non_ai
AI,"La Etisud intende procedere all’acquisizione di beni materiali ed immateriali caratterizzati da importanti innovazioni tecnologiche. Nella sostanza il programma &#232; volto alla trasformazione tecnologica e digitale dell’impresa mediante l’utilizzo delle tecnologie afferenti il “Piano Transizione 4.0” che prevedono l’applicazione della tecnologia “Advanced manufacturing solutions”, e l’applicazione della tecnologia “realt&#224; aumentata”. 
La realizzazione del programma di investimento favorir&#224;, inoltre, la transizione dell’impresa verso il paradigma dell’economia circolare attraverso “Soluzioni atte a consentire un utilizzo efficiente delle risorse, il trattamento e la trasformazione dei rifiuti, compreso il riuso dei materiali in un’ottica di economia circolare o a “rifiuto zero” e di compatibilit&#224; ambientale”; e  contribuir&#224;  al &quot;Raggiungimento di uno o entrambi gli obiettivi climatici&quot; dell’Unione Europea individuati dall’art. 9 del Reg. (UE) 2020/852 del Parlamento europeo e del Consiglio del 18/06/2020.",non_ai
AI,"L’obiettivo del progetto è sviluppare e testare un robot che operi principalmente con i distanziatori, ovvero, nel caso delle linee di alta tensione, un elemento utilizzato per mantenere una distanza di sicurezza tra i cavi conduttori per evitare movimenti indesiderati dei conduttori ed eliminare il rischio di accavallamento degli stessi. Il progetto punta a migliorare la sicurezza e l'efficienza delle operazioni di manutenzione delle linee di alta tensione, riducendo il rischio per gli operatori umani e garantendo una maggiore precisione e tempestività nell'esecuzione delle operazioni necessarie. Grazie alla sua tecnologia avanzata e alle sue funzionalità innovative, il robot RLM, rappresenta un importante passo in avanti nel settore della manutenzione delle infrastrutture elettriche, garantendo maggiore sicurezza, efficienza e qualità del servizio.",non_ai
AI,"Oggetto della proposta è l’erogazione di servizi tecnologici avanzati ed innovativi finalizzati all’addestramento di un 
modello linguistico che costituirà la base di conoscenza dell’assistente virtuale",ai
AI,"Il piano di investimento si incentra sulla realizzazione di un impianto per la produzione di conglomerato bituminoso destinato ad essere utilizzato come materiale nelle commesse di lavori stradali e di ripristini stradali all’interno delle commesse di realizzazione e manutenzione di acquedotti, gasdotti e fognature e per la parte eccedente alla vendita a terzi. Al fine di ridurre al massimo l’impatto ambientale saranno attuate le seguenti azioni:
-	il macchinario sar&#224; realizzato con le migliori tecnologie disponibili, con i sistemi di automazione avanzati e con tutti i requisiti richiesti dal piano Transizione 4.0;
-	il sito produttivo sar&#224; dotato di un sistema di tecnologie hardware/software per sfruttare al massimo la capacit&#224; produttiva dell’impianto fotovoltaico;
-	il sistema prevede l’utilizzo di modelli predittivi (modelli intelligenti) per ottimizzare il funzionamento dell’impianto massimizzando l’autoconsumo.",non_ai
AI,"Il Piano impreziosisce il vasto bagaglio di competenze manageriali del Top Manager di Deutsche Bank sviluppando un vision orientata all’innovazione per governare dinamiche tecniche, tecnologiche e relazionali, determinanti per il successo dell’innovation leadership.",non_ai
AI,"Il progetto AAAIP vuole testare, mettere in pratica e diffondere innovazioni di prodotto e di filiera nell’ambito del cinema, della musica, e dei contenuti video, e vuole farlo formando nuove competenze nel campo delle Intelligenze Artificiali (AI) generative, e coinvolgendole nella produzione di un contenuto audiovisivo innovativo. Con l’obiettivo di implementare un sistema produttivo che potenzi ancora di più la creatività umana e il ruolo ideativo dei professionisti.
Nella prima fase verrà realizzato un programma di training su modelli AI text-to-image e text to-sound destinato a giovani e professionisti del territorio. I migliori partecipanti saranno poi inclusi nel team dell’azienda per realizzare un prodotto audiovisivo a carattere narrativo o didattico che mostrerà le possibilità delle AI generative per musica, video ed effetti visivi.",ai
AI,"Agrisky opera nel settore agritech attraverso una soluzione avanzata per il monitoraggio e l'ottimizzazione delle serre indoor, utilizzando algoritmi AI per ridurre l'uso delle risorse, l’impronta di carbonio e massimizzare la produzione",ai
AI,"Il progetto ha come obiettivo sviluppare strumenti software innovativi che integrino metodi di apprendimento
automatico e teoria dei sistemi di controllo per costruire modelli gray-box che combinino conoscenze basate
sulla fisica con l'apprendimento basato su dati, e procedure (semi)automatiche di calibrazione per sistemi di
controllo avanzati basati su controllo predittivo (MPC).",ai
AI,INNOMAN: nuovi modelli AI per la analisi di informazioni e dati correlati ai processi di innovazione tecnologica nelle imprese manifatturiere ed ad alta tecnologia,ai
AI,"CYbersecure Block-chain based in-vehicle cOmmunications towaRd post quantum cryptoGraphy-  Il progetto CYBORG, in continuità e in estensione del progetto SHINE-ON (Secured HIgh accuracy localizatioN Equipment for automotive applicatioNs) si propone di realizzare una architettura di protezione passiva da attacchi cyber in ambiente intra-veicolare con funzioni di autenticazione di dati a rilevanza forense basate su blockchain per implementare in maniera robusta ed accurata la funzione di localizzazione del veicolo, indispensabile per la guida connessa ed autonoma che deve essere fail-operational and cyber-secure.",non_ai
AI,"Il progetto ha lo scopo di combinare, in un unico ed innovativo dispositivo medico
portatile, l'approccio strutturale dello screening ecografico per il rilevamento delle alterazioni vascolari con
l'approccio funzionale basato su modelli matematici per l'analisi della forma d'onda pressoria per una migliore
valutazione del rischio cardiovascolare",non_ai
AI,"ACQUISTO DI
MACCHINARI ALTAMENTE INNOVATIVI A CON
SISTEMI BLOCKCHAIN E MACHINE
LEARNING",ai
AI,"Il progetto nasce dall’esigenza di un settore specifico delle tecnologie marittime, ovvero quello delle operazioni sulle aree di mare o di costa e delle infrastrutture in essi presenti, per scopi di ispezione, monitoraggio o logistiche. Obiettivo del progetto è studiare i sistemi e gli apparati utili per qualsiasi mezzo marino dotato di una propulsione, a motore o a vela, ad effettuare i servizi sopra citati, in maniera autonoma sfruttando il mix tecnologico marino e aereo. Rispetto allo stato dell’arte delle tecnologie disponibili, sono pochissime le esperienze documentate di tali tipi di dispositivi, ovvero un mezzo marino a navigazione autonoma dalla quale possono decollare e appontare dei droni aerei. L’originalità della presente proposta è da ricercare nel concetto di “piattaforma navalizzabile”, ovvero del kit capace di adattarsi ad un range di mezzi marini, che integra al suo interno tutti i moduli necessari per la gestione di uno o più velivoli aerei.",non_ai
AI,PROGRAMMA DI DIGITAL MARKETING FINALIZZATA AL TRASFERIMENTO DO COMPETENZE SPECIALISTICHE IN MATERIA DI DIGITAL MARKETING COMMUNICATION E STRUMENTI DI PIANIFICAZIONE STRATEGICA. ATTIVITÀ DI AFFIANCAMENTO NELLO SVILUPPO E NELL'IMPLEMENTAZIONE DI PROCESSI INTERNI ED ESTERNI VOLTI A GESTIRE I LEA GENERATI ATTRAVERSO LE AZIONI DI DIGITAL MARKETING,non_ai
AI,"Realizzazione di un sistema di Visione Evoluto, tridimensionale, millimetrico ed economico (EV3D).",non_ai
AI,"Atlas Advanced Technologies srl è una azienda che offre servizi di consulenza e sviluppo di sistemi IoT  e approcci di Intelligenza  Artificiale per la industria meccanica, con focus particolare sulle PMI. Operiamo  nella  ottica della  transizione verso il paradigma della Industria 4.0 e della Industria 5.0 con la relativa transizione energetica. Con una partecipazione biennale alla fiera ""Fornitore Offresi"" intendiamo sviluppare il mercato della azienda, confrontandoci con gli attori della manifattura meccanica. Atlas Advanced Technologies srl è  spin-off  tecnologico di una azienda meccanica  che la nostra attività consulenziale ha permesso di re-ingegnerizzare completamente. Un potente ""case history"" che possiamo mostrare ai potenziali clienti anche con collegamenti online dalla fiera ad una fabbrica che funziona in tempo reale.",non_ai
AI,"Il progetto ROSSANA? coordinato dalla startup di CyberSecurity as a Service Cyberangels, unisce 4 PMI biomediche liguri, l'IRCCS Istituto Giannina Gaslini e il leader internazionale ESAOTE con il supporto esterno del network Casa della Salute per creare e validare una piattaforma integrata di Edge Computing, AI e blockchain per monitorare, migliorare e certificare la CyberSecurity di apparati biomedicali e algoritmi AI in sanità, in conformità con le nuove direttive comunitarie NIS2 e EU AI ACT.",ai
AI,"Progetto dal titolo ""ICARO-Intelligenza Conversazionale per Applicazioni Robotiche per una Fabbrica Circolare e Sostenibile"" finanziato nell'ambito del PE MICS",non_ai
AI,"Unexpected Italy propone un nuovo modello di fruizione museale che unisce tecnologia, cultura e
territorio, rendendo i musei di Genova più attrattivi per un pubblico sempre più ampio e
diversificato. Attraverso una combinazione di storytelling digitale, gamification, intelligenza
artificiale e partnership locali, puntiamo a rivoluzionare l’esperienza museale, promuovendo un
turismo responsabile e sostenibile che valorizzi il patrimonio culturale e umano della città per arricchire l'esperienza di visita e lo storytelling dei musei di Genova",ai
AI,"LETISMART 2.3 SVILUPPO BASTONE BIANCO INTELLIGENTE PER CIECHI CON RADIOFARI PER MIGLIORARE LAVITA DELLE PERSONE CON
DISABILITÀ VISIVE.",non_ai
AI,"Healthaform è una piattaforma eHealth che raccoglie big data sulla salute dei cittadini mediante web/mobile app e tramite invio da strutture sanitarie, laboratori diagnostici, studi medici e li: - anonimizza, securizza e certifica in logica blockchain - integra con info extra F.S.E. (inquinanti, alimenti, farmaci, lifestyle, sequenze genomiche...) - rende disponibili per ricerca scientifica e industriale - restituisce al cittadino per diagnostica di precisione. telemedicina, monitoraggio remoto",ai
